"ind_ID";"ind_gender";"ind_age";"ind_edu";"ind_happy";"ind_atwork";"ind_income";"hh_pos";"hh_nadult";"hh_nchild";"hh_income";"health_fys";"health_emo";"leis_time"
251010;1;39;3;70;1;2000;2;2;0;3750;93;67;2
251014;2;53;2;79;1;2250;2;2;0;2250;93;83;30
251104;1;19;2;76;1;300;3;2;0;1350;100;70;20
251107;2;68;1;71;0;1800;2;2;0;3463;97;75;28
251113;2;41;3;68;1;1500;2;3;1;2133;93;80;6
251203;2;59;1;88;0;900;1;1;0;900;100;75;21
251206;1;67;3;85;0;1400;2;2;0;2300;97;83;24
251211;2;86;1;74;0;1200;1;1;0;1200;93;67;24
251212;2;46;2;74;1;1300;1;1;0;1300;100;67;21
251213;2;25;2;79;0;450;2;2;0;3410;100;72;16
251215;2;65;1;78;0;1700;2;2;0;3100;97;73;18
251216;1;52;1;74;0;450;3;2;0;1450;100;68;30
251218;2;55;3;81;1;1367;2;3;0;3017;100;77;22
251220;1;49;3;83;1;1700;2;3;2;5414;100;67;19
260102;2;63;2;47;0;800;1;1;0;800;0;32;26
260105;2;27;2;59;0;1090;1;1;2;1347;97;48;14
260106;1;29;1;65;1;1450;2;2;1;3290;93;63;20
260107;1;77;1;49;0;1600;2;2;1;3094;89;33;24
260205;1;66;1;62;0;1650;2;2;0;2650;3;28;55
260309;2;77;1;59;0;1200;1;1;0;2420;8;48;42
260405;2;27;3;92;1;1800;3;2;0;3650;100;85;15
260408;1;33;2;26;1;1750;2;2;0;1750;0;33;15
260411;1;24;1;69;1;1500;3;4;0;3518;97;80;23
260503;2;26;1;62;1;920;-;2;0;920;48;33;7
260507;2;72;2;78;0;1335;1;1;0;1335;12;35;60
260510;1;34;2;77;1;3000;2;2;1;4390;80;72;20
260511;1;42;2;79;1;2200;2;2;2;4304;100;92;8
260512;1;44;2;80;1;2400;2;3;2;3181;100;83;12
260516;2;34;2;71;1;1880;2;2;4;2652;93;67;12
260518;2;59;2;70;0;500;2;5;0;846;45;73;45
260519;2;45;3;86;1;2067;2;2;0;4667;97;87;30
260718;2;41;3;84;1;1650;2;2;2;3329;100;78;12
260721;2;32;3;55;0;1080;1;1;1;1186;93;38;18
270107;2;53;1;68;0;1400;1;2;0;1518;65;42;28
270112;2;45;2;84;0;880;2;2;0;880;12;93;14
270204;2;49;3;70;1;1750;2;3;1;4433;100;78;5
270208;2;73;2;78;0;1000;2;2;0;2200;33;77;18
270209;1;64;1;74;0;1465;1;1;0;1465;93;85;15
270303;2;67;1;75;0;1000;2;2;0;2400;-;-;21
270306;1;63;1;77;1;2400;2;2;0;4000;100;77;10
270309;1;83;1;48;0;1160;1;1;0;1160;26;35;0
270401;1;60;2;34;0;1225;1;1;0;1225;48;40;60
270403;2;72;1;68;0;1310;1;1;0;1310;56;80;6
270503;2;69;3;51;0;1500;1;1;0;1500;82;77;6
270601;1;78;3;54;0;1855;2;2;0;1855;15;33;35
270606;1;62;2;92;0;1100;2;2;0;3050;100;87;21
270707;1;65;1;83;0;1250;2;2;0;1250;36;75;85
270709;2;46;-;77;1;2400;1;2;1;2733;100;97;10
270803;2;83;1;65;0;1400;1;1;0;1400;34;45;14
270806;2;63;1;79;0;1100;2;2;0;3000;100;100;30
270901;2;38;1;53;1;1600;1;1;1;1706;100;43;40
280104;2;64;2;74;1;1558;1;1;0;1558;86;68;60
280106;2;35;3;71;1;1800;2;2;2;4804;47;38;15
280210;2;60;1;66;0;1180;2;2;0;1180;29;75;35
280211;2;40;3;70;1;1500;1;2;1;1833;67;60;17
280215;1;47;3;73;1;2400;2;4;0;3726;97;83;10
280216;1;43;3;76;1;2200;2;2;2;3613;100;80;20
280301;1;63;1;72;0;1400;1;1;1;1514;90;100;28
280302;1;23;2;76;1;1600;3;3;0;4195;86;70;48
280401;1;63;1;20;0;1250;-;3;0;3720;65;57;18
280405;1;46;3;76;1;2400;1;1;0;2400;-;-;25
280407;2;80;3;75;0;750;1;1;0;750;39;68;8
280409;2;69;3;76;0;1900;1;1;0;1900;93;75;21
280412;1;81;1;56;0;1450;1;2;0;2370;15;35;28
280413;1;61;1;62;1;3400;2;2;0;4300;100;82;32
280414;2;42;1;68;1;1850;1;1;0;1850;-;-;18
280415;2;55;3;75;1;3100;2;3;0;7218;82;75;9
280417;2;37;2;77;1;1950;1;1;1;2064;100;80;16
280418;1;58;1;57;0;1500;2;2;3;3362;100;75;10
280503;2;63;1;49;0;1050;1;1;0;1050;44;50;14
280504;2;43;3;90;1;2050;1;1;1;2156;100;85;12
280510;1;83;3;62;0;3500;2;2;0;3500;100;83;26
280603;2;79;3;84;0;1700;1;1;0;1700;100;77;40
280605;2;30;3;86;1;350;2;2;3;3404;-;-;15
280606;2;65;1;73;0;1250;1;1;0;1250;89;75;18
280607;2;58;3;77;1;1200;1;2;0;1200;100;85;30
280610;2;35;3;84;1;1600;1;1;0;1600;100;75;19
280612;1;54;2;68;1;1290;1;1;0;1290;100;73;24
280615;1;58;1;65;1;1800;2;2;0;3600;100;73;21
280617;2;43;3;71;1;2450;2;2;0;26450;100;78;16
280618;1;32;1;75;1;1650;2;2;3;3222;100;75;14
300103;1;69;1;70;0;1250;1;1;0;1250;15;32;40
300105;2;45;3;70;1;2200;1;1;2;2529;100;82;10
300106;1;25;3;79;1;2450;3;2;0;5150;93;82;20
300107;2;40;2;62;1;1400;1;1;2;1729;86;85;30
300108;2;36;3;63;1;1500;1;1;2;1813;97;75;8
300109;2;55;3;85;1;4000;2;2;1;9364;100;78;10
300110;2;53;3;81;1;2800;2;5;0;7156;59;85;20
300111;2;42;3;62;1;1800;2;2;3;2410;65;72;8
300202;2;69;1;75;0;1100;2;2;0;2300;-;-;14
300203;2;50;3;76;0;1400;1;2;1;1733;-;-;40
300204;2;54;2;86;1;2400;2;3;0;3950;100;82;21
300206;2;46;3;92;1;1900;1;1;3;2510;86;97;36
300207;2;53;3;66;1;1400;2;3;1;1733;-;-;40
300209;1;73;1;71;0;1500;2;2;0;2300;93;82;24
300211;1;35;3;72;1;2700;2;2;1;2806;-;-;11
300212;2;36;3;70;1;2000;1;1;3;2585;-;-;5
300301;1;60;3;77;1;4500;1;1;0;4500;97;87;17
300302;2;88;1;83;0;1019;1;1;0;1019;39;58;35
300303;2;85;1;61;0;1440;1;1;0;1440;86;72;26
300305;2;79;2;93;0;1400;2;2;0;3700;33;73;30
300308;1;35;3;83;1;4200;2;2;3;4754;100;82;10
300403;1;41;3;87;1;1000;2;2;0;3000;89;80;4
300404;2;56;3;73;1;2300;2;2;0;5600;-;-;30
300405;1;57;1;64;1;1800;2;2;0;1800;-;-;28
300503;1;84;1;64;0;1300;2;2;0;1300;-;-;30
300512;2;86;1;51;0;1200;2;2;0;1200;-;-;30
300603;2;47;3;75;1;2700;1;2;0;2700;97;77;15
300705;1;58;3;66;1;3500;2;2;0;3500;79;80;8
300706;2;70;3;73;0;2100;2;2;0;3340;36;73;2
300708;1;63;1;86;0;1500;2;2;0;1500;96;80;2
300709;2;45;3;76;1;1800;2;2;2;2104;100;85;10
300803;1;66;1;76;0;1320;1;1;0;3320;100;40;7
300807;2;74;1;39;0;905;2;2;0;2195;15;63;39
300811;2;37;3;66;1;2400;2;2;2;4562;89;78;8
300902;2;43;3;72;1;2200;2;2;2;6854;73;82;16
300903;1;37;2;79;1;3083;2;2;2;3781;100;90;15
300907;1;71;3;71;0;2300;2;2;0;2387;82;83;55
301005;1;53;3;64;1;2500;1;1;0;2500;100;85;12
301011;1;63;1;70;1;1800;2;2;0;1800;100;90;0
301015;1;57;3;65;1;2400;2;3;0;3018;100;67;5
310103;1;31;3;77;1;1800;1;1;0;1800;89;72;21
310106;2;61;1;78;1;2000;1;1;0;2000;90;88;21
310110;1;82;3;81;0;1950;2;2;0;3750;100;90;5
310111;1;70;2;73;0;1092;2;2;0;2592;58;58;28
310114;1;35;3;85;1;2282;2;2;1;2372;100;82;24
310204;2;60;3;83;0;1600;2;2;0;4200;100;82;30
310205;2;88;1;81;0;2000;1;2;0;3700;89;68;23
310207;1;49;3;81;1;2200;2;2;0;3900;100;80;18
310305;1;50;3;87;1;3200;2;2;0;5650;93;82;50
310307;2;64;3;80;0;1360;2;2;0;1360;93;90;40
